,SUBJECTID,mTurkCode,TRIALNUM,IMAGE_NUMBER,RAW_ANSWER,IS_TRAP
3101,12.0,7289769,,44.0,Male,no
3102,12.0,7289769,,45.0,Male,no
3103,12.0,7289769,,46.0,Male,no
3104,12.0,7289769,,47.0,Male,no
3105,12.0,7289769,,48.0,Male,no
3106,12.0,7289769,,49.0,Female,no
3107,12.0,7289769,,50.0,Female,no
3108,12.0,7289769,,51.0,Female,no
3109,12.0,7289769,,52.0,Female,no
3110,12.0,7289769,,53.0,Male,no
3111,12.0,7289769,,54.0,Female,no
3112,12.0,7289769,,55.0,Female,no
3113,12.0,7289769,,56.0,Male,no
3114,12.0,7289769,,57.0,Female,no
3115,12.0,7289769,,58.0,Male,no
3116,12.0,7289769,,59.0,Female,no
3117,12.0,7289769,,60.0,Male,no
3118,12.0,7289769,,61.0,Female,no
3119,12.0,7289769,,62.0,Male,no
3120,12.0,7289769,,63.0,Male,no
3121,12.0,7289769,,64.0,Female,no
3122,12.0,7289769,,65.0,Female,no
3123,12.0,7289769,,66.0,Female,no
3124,12.0,7289769,,67.0,Male,no
3125,12.0,7289769,,68.0,Female,no
3126,12.0,7289769,,69.0,Male,no
3127,12.0,7289769,,70.0,Female,no
3128,12.0,7289769,,71.0,Male,no
3129,12.0,7289769,,72.0,Male,no
3130,12.0,7289769,,73.0,Female,no
3131,12.0,7289769,,74.0,Female,no
3132,12.0,7289769,,75.0,Male,no
3133,12.0,7289769,,76.0,Female,no
3134,12.0,7289769,,77.0,Male,no
3135,12.0,7289769,,78.0,Female,no
3136,12.0,7289769,,79.0,Male,no
3137,12.0,7289769,,80.0,Female,no
3138,12.0,7289769,,81.0,Female,no
3139,12.0,7289769,,82.0,Male,no
3140,12.0,7289769,,83.0,Female,no
3141,12.0,7289769,,84.0,Female,no
3142,12.0,7289769,,85.0,Female,no
3143,12.0,7289769,,86.0,Female,no
3144,12.0,7289769,,87.0,Female,no
3145,12.0,7289769,,88.0,Male,no
3146,12.0,7289769,,89.0,Male,no
3147,12.0,7289769,,90.0,Male,no
3148,12.0,7289769,,91.0,Female,no
3149,12.0,7289769,,92.0,Male,no
3150,12.0,7289769,,93.0,Female,no
3151,12.0,7289769,,94.0,Male,no
3152,12.0,7289769,,95.0,Female,no
3153,12.0,7289769,,96.0,Female,no
3154,12.0,7289769,,97.0,Male,no
3155,12.0,7289769,,98.0,Male,no
3156,12.0,7289769,,99.0,Male,no
3157,12.0,7289769,,100.0,Female,no
3158,12.0,7289769,,101.0,Female,no
3159,12.0,7289769,,102.0,Female,no
3160,12.0,7289769,,103.0,Male,no
3161,12.0,7289769,,104.0,Male,no
3162,12.0,7289769,,105.0,Male,no
3163,12.0,7289769,,106.0,Female,no
3164,12.0,7289769,,107.0,Male,no
3165,12.0,7289769,,108.0,Male,no
3166,12.0,7289769,,109.0,Male,no
3167,12.0,7289769,,110.0,Female,no
3168,12.0,7289769,,111.0,Female,no
3169,12.0,7289769,,112.0,Female,no
3170,12.0,7289769,,113.0,Female,no
3171,12.0,7289769,,114.0,Female,no
3172,12.0,7289769,,115.0,Female,no
3173,12.0,7289769,,116.0,Female,no
3174,12.0,7289769,,117.0,Male,no
3175,12.0,7289769,,118.0,Female,no
3176,12.0,7289769,,119.0,Female,no
3177,12.0,7289769,,120.0,Female,no
3178,12.0,7289769,,121.0,Male,no
3179,12.0,7289769,,122.0,Male,no
3180,12.0,7289769,,123.0,Male,no
3181,12.0,7289769,,124.0,Female,no
3182,12.0,7289769,,125.0,Female,no
3183,12.0,7289769,,126.0,Male,no
3184,12.0,7289769,,127.0,Female,no
3185,12.0,7289769,,128.0,Male,no
3186,12.0,7289769,,129.0,Female,no
3187,12.0,7289769,,130.0,Male,no
3188,12.0,7289769,,131.0,Male,no
3189,12.0,7289769,,132.0,Female,no
3190,12.0,7289769,,133.0,Male,no
3191,12.0,7289769,,134.0,Female,no
3192,12.0,7289769,,135.0,Female,no
3193,12.0,7289769,,136.0,Male,no
3194,12.0,7289769,,137.0,Male,no
3195,12.0,7289769,,138.0,Female,no
3196,12.0,7289769,,139.0,Male,no
3197,12.0,7289769,,140.0,Female,no
3198,12.0,7289769,,141.0,Male,no
3199,12.0,7289769,,142.0,Female,no
3200,12.0,7289769,,143.0,Female,no
3201,12.0,7289769,,144.0,Male,no
3202,12.0,7289769,,145.0,Female,no
3203,12.0,7289769,,146.0,Male,no
3204,12.0,7289769,,147.0,Male,no
3205,12.0,7289769,,148.0,Male,no
3206,12.0,7289769,,149.0,Female,no
3207,12.0,7289769,,150.0,Male,no
3208,12.0,7289769,,151.0,Male,no
3209,12.0,7289769,,152.0,Male,no
3210,12.0,7289769,,153.0,Female,no
3211,12.0,7289769,,154.0,Male,no
3212,12.0,7289769,,155.0,Female,no
3213,12.0,7289769,,156.0,Female,no
3214,12.0,7289769,,157.0,Female,no
3215,12.0,7289769,,158.0,Female,no
3216,12.0,7289769,,159.0,Female,no
3217,12.0,7289769,,160.0,Male,no
3218,12.0,7289769,,161.0,Male,no
3219,12.0,7289769,,162.0,Male,no
3220,12.0,7289769,,163.0,Male,no
3221,12.0,7289769,,164.0,Male,no
3222,12.0,7289769,,165.0,Female,no
3223,12.0,7289769,,166.0,Male,no
3224,12.0,7289769,,167.0,Female,no
3225,12.0,7289769,,168.0,Female,no
3226,12.0,7289769,,169.0,Female,no
3227,12.0,7289769,,170.0,Male,no
3228,12.0,7289769,,171.0,Male,no
3229,12.0,7289769,,172.0,Male,no
3230,12.0,7289769,,173.0,Female,no
3231,12.0,7289769,,174.0,Female,no
3232,12.0,7289769,,175.0,Female,no
3233,12.0,7289769,,176.0,Female,no
3234,12.0,7289769,,177.0,Male,no
3235,12.0,7289769,,178.0,Male,no
3236,12.0,7289769,,179.0,Female,no
3237,12.0,7289769,,180.0,Female,no
3238,12.0,7289769,,181.0,Male,no
3239,12.0,7289769,,182.0,Female,no
3240,12.0,7289769,,183.0,Female,no
3241,12.0,7289769,,184.0,Male,no
3242,12.0,7289769,,185.0,Female,no
3243,12.0,7289769,,186.0,Male,no
3244,12.0,7289769,,187.0,Female,no
3245,12.0,7289769,,188.0,Female,no
3246,12.0,7289769,,189.0,Male,no
3247,12.0,7289769,,190.0,Male,no
3248,12.0,7289769,,191.0,Male,no
3249,12.0,7289769,,192.0,Male,no
3250,12.0,7289769,,193.0,Female,no
3251,12.0,7289769,,194.0,Male,no
3252,12.0,7289769,,195.0,Female,no
3253,12.0,7289769,,196.0,Male,no
3254,12.0,7289769,,197.0,Male,no
3255,12.0,7289769,,198.0,Male,no
3256,12.0,7289769,,199.0,Male,no
3257,12.0,7289769,,200.0,Female,no
3258,12.0,7289769,,201.0,Female,no
3259,12.0,7289769,,202.0,Female,no
3260,12.0,7289769,,203.0,Female,no
3261,12.0,7289769,,204.0,Female,no
3262,12.0,7289769,,205.0,Male,no
3263,12.0,7289769,,206.0,Male,no
3264,12.0,7289769,,207.0,Male,no
3265,12.0,7289769,,208.0,Male,no
3266,12.0,7289769,,209.0,Male,no
3267,12.0,7289769,,210.0,Male,no
3268,12.0,7289769,,211.0,Male,no
3269,12.0,7289769,,212.0,Female,no
3270,12.0,7289769,,213.0,Female,no
3271,12.0,7289769,,214.0,Female,no
3272,12.0,7289769,,215.0,Female,no
3273,12.0,7289769,,216.0,Female,no
3274,12.0,7289769,,217.0,Female,no
3275,12.0,7289769,,218.0,Male,no
3276,12.0,7289769,,219.0,Female,no
3277,12.0,7289769,,220.0,Female,no
3278,12.0,7289769,,221.0,Female,no
3279,12.0,7289769,,222.0,Female,no
3280,12.0,7289769,,223.0,Female,no
3281,12.0,7289769,,224.0,Female,no
3282,12.0,7289769,,225.0,Female,no
3283,12.0,7289769,,226.0,Male,no
3284,12.0,7289769,,227.0,Male,no
3285,12.0,7289769,,228.0,Male,no
3286,12.0,7289769,,229.0,Male,no
3287,12.0,7289769,,230.0,Male,no
3288,12.0,7289769,,231.0,Female,no
3289,12.0,7289769,,232.0,Female,no
3290,12.0,7289769,,233.0,Male,no
3291,12.0,7289769,,234.0,Male,no
3292,12.0,7289769,,235.0,Male,no
3293,12.0,7289769,,236.0,Male,no
3294,12.0,7289769,,237.0,Male,no
3295,12.0,7289769,,238.0,Male,no
3296,12.0,7289769,,239.0,Female,no
3297,12.0,7289769,,240.0,Male,no
3298,12.0,7289769,,241.0,Male,no
3299,12.0,7289769,,242.0,Female,no
3300,12.0,7289769,,243.0,Male,no
3301,12.0,7289769,,244.0,Male,no
3302,12.0,7289769,,245.0,Male,no
3303,12.0,7289769,,246.0,Male,no
3304,12.0,7289769,,247.0,Female,no
3305,12.0,7289769,,248.0,Female,no
3306,12.0,7289769,,249.0,Male,no
3307,12.0,7289769,,250.0,Female,no
3308,12.0,7289769,,251.0,Male,no
3309,12.0,7289769,,252.0,Female,no
3310,12.0,7289769,,253.0,Male,no
3311,12.0,7289769,,254.0,Male,no
3312,12.0,7289769,,255.0,Male,no
3313,12.0,7289769,,256.0,Female,no
3314,12.0,7289769,,257.0,Male,no
3315,12.0,7289769,,258.0,Male,no
3316,12.0,7289769,,259.0,Female,no
3317,12.0,7289769,,260.0,Male,no
3318,12.0,7289769,,261.0,Male,no
3319,12.0,7289769,,262.0,Male,no
3320,12.0,7289769,,263.0,Female,no
3321,12.0,7289769,,264.0,Female,no
3322,12.0,7289769,,265.0,Male,no
3323,12.0,7289769,,266.0,Female,no
3324,12.0,7289769,,267.0,Male,no
3325,12.0,7289769,,268.0,Male,no
3326,12.0,7289769,,269.0,Male,no
3327,12.0,7289769,,270.0,Male,no
3328,12.0,7289769,,271.0,Female,no
3329,12.0,7289769,,272.0,Male,no
3330,12.0,7289769,,273.0,Female,no
3331,12.0,7289769,,274.0,Male,no
3332,12.0,7289769,,275.0,Male,yes
3333,12.0,7289769,,276.0,Female,yes
3334,12.0,7289769,,277.0,Male,yes
3335,12.0,7289769,,278.0,Female,yes
3336,13.0,6635847,,1.0,Male,no
3337,13.0,6635847,,2.0,Female,no
3338,13.0,6635847,,3.0,Female,no
3339,13.0,6635847,,4.0,Female,no
3340,13.0,6635847,,5.0,Female,no
3341,13.0,6635847,,6.0,Female,no
3342,13.0,6635847,,7.0,Male,no
3343,13.0,6635847,,8.0,Male,no
3344,13.0,6635847,,9.0,Male,no
3345,13.0,6635847,,10.0,Female,no
3346,13.0,6635847,,11.0,Male,no
3347,13.0,6635847,,12.0,Female,no
3348,13.0,6635847,,13.0,Male,no
3349,13.0,6635847,,14.0,Female,no
3350,13.0,6635847,,15.0,Female,no
3351,13.0,6635847,,16.0,Female,no
3352,13.0,6635847,,17.0,Female,no
3353,13.0,6635847,,18.0,Female,no
3354,13.0,6635847,,19.0,Female,no
3355,13.0,6635847,,20.0,Female,no
3356,13.0,6635847,,21.0,Female,no
3357,13.0,6635847,,22.0,Male,no
3358,13.0,6635847,,23.0,Female,no
3359,13.0,6635847,,24.0,Female,no
3360,13.0,6635847,,25.0,Male,no
3361,13.0,6635847,,26.0,Male,no
3362,13.0,6635847,,27.0,Male,no
3363,13.0,6635847,,28.0,Male,no
3364,13.0,6635847,,29.0,Male,no
3365,13.0,6635847,,30.0,Male,no
3366,13.0,6635847,,31.0,Male,no
3367,13.0,6635847,,32.0,Male,no
3368,13.0,6635847,,33.0,Male,no
3369,13.0,6635847,,34.0,Male,no
3370,13.0,6635847,,35.0,Male,no
3371,13.0,6635847,,36.0,Male,no
3372,13.0,6635847,,37.0,Female,no
3373,13.0,6635847,,38.0,Male,no
3374,13.0,6635847,,39.0,Female,no
3375,13.0,6635847,,40.0,Female,no
3376,13.0,6635847,,41.0,Female,no
3377,13.0,6635847,,42.0,Male,no
3378,13.0,6635847,,43.0,Female,no
3379,13.0,6635847,,44.0,Male,no
3380,13.0,6635847,,45.0,Male,no
3381,13.0,6635847,,46.0,Female,no
3382,13.0,6635847,,47.0,Male,no
3383,13.0,6635847,,48.0,Male,no
3384,13.0,6635847,,49.0,Female,no
3385,13.0,6635847,,50.0,Male,no
3386,13.0,6635847,,51.0,Female,no
3387,13.0,6635847,,52.0,Female,no
3388,13.0,6635847,,53.0,Male,no
3389,13.0,6635847,,54.0,Female,no
3390,13.0,6635847,,55.0,Female,no
3391,13.0,6635847,,56.0,Male,no
3392,13.0,6635847,,57.0,Female,no
3393,13.0,6635847,,58.0,Male,no
3394,13.0,6635847,,59.0,Female,no
3395,13.0,6635847,,60.0,Male,no
3396,13.0,6635847,,61.0,Female,no
3397,13.0,6635847,,62.0,Male,no
3398,13.0,6635847,,63.0,Female,no
3399,13.0,6635847,,64.0,Female,no
3400,13.0,6635847,,65.0,Female,no
3401,13.0,6635847,,66.0,Female,no
3402,13.0,6635847,,67.0,Male,no
3403,13.0,6635847,,68.0,Female,no
3404,13.0,6635847,,69.0,Male,no
3405,13.0,6635847,,70.0,Female,no
3406,13.0,6635847,,71.0,Male,no
3407,13.0,6635847,,72.0,Male,no
3408,13.0,6635847,,73.0,Female,no
3409,13.0,6635847,,74.0,Female,no
3410,13.0,6635847,,75.0,Male,no
3411,13.0,6635847,,76.0,Female,no
3412,13.0,6635847,,77.0,Female,no
3413,13.0,6635847,,78.0,Female,no
3414,13.0,6635847,,79.0,Male,no
3415,13.0,6635847,,80.0,Female,no
3416,13.0,6635847,,81.0,Female,no
3417,13.0,6635847,,82.0,Male,no
3418,13.0,6635847,,83.0,Male,no
3419,13.0,6635847,,84.0,Female,no
3420,13.0,6635847,,85.0,Male,no
3421,13.0,6635847,,86.0,Female,no
3422,13.0,6635847,,87.0,Female,no
3423,13.0,6635847,,88.0,Male,no
3424,13.0,6635847,,89.0,Female,no
3425,13.0,6635847,,90.0,Female,no
3426,13.0,6635847,,91.0,Female,no
3427,13.0,6635847,,92.0,Female,no
3428,13.0,6635847,,93.0,Female,no
3429,13.0,6635847,,94.0,Male,no
3430,13.0,6635847,,95.0,Female,no
3431,13.0,6635847,,96.0,Female,no
3432,13.0,6635847,,97.0,Male,no
3433,13.0,6635847,,98.0,Male,no
3434,13.0,6635847,,99.0,Male,no
3435,13.0,6635847,,100.0,Female,no
3436,13.0,6635847,,101.0,Female,no
3437,13.0,6635847,,102.0,Female,no
3438,13.0,6635847,,103.0,Male,no
3439,13.0,6635847,,104.0,Female,no
3440,13.0,6635847,,105.0,Male,no
3441,13.0,6635847,,106.0,Female,no
3442,13.0,6635847,,107.0,Male,no
3443,13.0,6635847,,108.0,Male,no
3444,13.0,6635847,,109.0,Female,no
3445,13.0,6635847,,110.0,Female,no
3446,13.0,6635847,,111.0,Female,no
3447,13.0,6635847,,112.0,Female,no
3448,13.0,6635847,,113.0,Male,no
3449,13.0,6635847,,114.0,Female,no
3450,13.0,6635847,,115.0,Male,no
3451,13.0,6635847,,116.0,Female,no
3452,13.0,6635847,,117.0,Female,no
3453,13.0,6635847,,118.0,Female,no
3454,13.0,6635847,,119.0,Female,no
3455,13.0,6635847,,120.0,Female,no
3456,13.0,6635847,,121.0,Male,no
3457,13.0,6635847,,122.0,Male,no
3458,13.0,6635847,,123.0,Male,no
3459,13.0,6635847,,124.0,Female,no
3460,13.0,6635847,,125.0,Female,no
3461,13.0,6635847,,126.0,Male,no
3462,13.0,6635847,,127.0,Female,no
3463,13.0,6635847,,128.0,Male,no
3464,13.0,6635847,,129.0,Female,no
3465,13.0,6635847,,130.0,Male,no
3466,13.0,6635847,,131.0,Female,no
3467,13.0,6635847,,132.0,Male,no
3468,13.0,6635847,,133.0,Male,no
3469,13.0,6635847,,134.0,Female,no
3470,13.0,6635847,,135.0,Female,no
3471,13.0,6635847,,136.0,Male,no
3472,13.0,6635847,,137.0,Male,no
3473,13.0,6635847,,138.0,Female,no
3474,13.0,6635847,,139.0,Male,no
3475,13.0,6635847,,140.0,Female,no
3476,13.0,6635847,,141.0,Female,no
3477,13.0,6635847,,142.0,Female,no
3478,13.0,6635847,,143.0,Female,no
3479,13.0,6635847,,144.0,Male,no
3480,13.0,6635847,,145.0,Female,no
3481,13.0,6635847,,146.0,Male,no
3482,13.0,6635847,,147.0,Male,no
3483,13.0,6635847,,148.0,Male,no
3484,13.0,6635847,,149.0,Female,no
3485,13.0,6635847,,150.0,Male,no
3486,13.0,6635847,,151.0,Male,no
3487,13.0,6635847,,152.0,Male,no
3488,13.0,6635847,,153.0,Female,no
3489,13.0,6635847,,154.0,Male,no
3490,13.0,6635847,,155.0,Female,no
3491,13.0,6635847,,156.0,Female,no
3492,13.0,6635847,,157.0,Male,no
3493,13.0,6635847,,158.0,Female,no
3494,13.0,6635847,,159.0,Female,no
3495,13.0,6635847,,160.0,Female,no
3496,13.0,6635847,,161.0,Male,no
3497,13.0,6635847,,162.0,Male,no
3498,13.0,6635847,,163.0,Male,no
3499,13.0,6635847,,164.0,Male,no
3500,13.0,6635847,,165.0,Female,no
3501,13.0,6635847,,166.0,Male,no
3502,13.0,6635847,,167.0,Female,no
3503,13.0,6635847,,168.0,Female,no
3504,13.0,6635847,,169.0,Male,no
3505,13.0,6635847,,170.0,Male,no
3506,13.0,6635847,,171.0,Male,no
3507,13.0,6635847,,172.0,Male,no
3508,13.0,6635847,,173.0,Female,no
3509,13.0,6635847,,174.0,Female,no
3510,13.0,6635847,,175.0,Female,no
3511,13.0,6635847,,176.0,Female,no
3512,13.0,6635847,,177.0,Male,no
3513,13.0,6635847,,178.0,Male,no
3514,13.0,6635847,,179.0,Female,no
3515,13.0,6635847,,180.0,Male,no
3516,13.0,6635847,,181.0,Male,no
3517,13.0,6635847,,182.0,Female,no
3518,13.0,6635847,,183.0,Female,no
3519,13.0,6635847,,184.0,Male,no
3520,13.0,6635847,,185.0,Female,no
3521,13.0,6635847,,186.0,Female,no
3522,13.0,6635847,,187.0,Female,no
3523,13.0,6635847,,188.0,Female,no
3524,13.0,6635847,,189.0,Male,no
3525,13.0,6635847,,190.0,Male,no
3526,13.0,6635847,,191.0,Male,no
3527,13.0,6635847,,192.0,Male,no
3528,13.0,6635847,,193.0,Female,no
3529,13.0,6635847,,194.0,Female,no
3530,13.0,6635847,,195.0,Female,no
3531,13.0,6635847,,196.0,Male,no
3532,13.0,6635847,,197.0,Male,no
3533,13.0,6635847,,198.0,Male,no
3534,13.0,6635847,,199.0,Male,no
3535,13.0,6635847,,200.0,Female,no
3536,13.0,6635847,,201.0,Female,no
3537,13.0,6635847,,202.0,Female,no
3538,13.0,6635847,,203.0,Male,no
3539,13.0,6635847,,204.0,Female,no
3540,13.0,6635847,,205.0,Male,no
3541,13.0,6635847,,206.0,Male,no
3542,13.0,6635847,,207.0,Male,no
3543,13.0,6635847,,208.0,Male,no
3544,13.0,6635847,,209.0,Male,no
3545,13.0,6635847,,210.0,Male,no
3546,13.0,6635847,,211.0,Male,no
3547,13.0,6635847,,212.0,Female,no
3548,13.0,6635847,,213.0,Female,no
3549,13.0,6635847,,214.0,Female,no
3550,13.0,6635847,,215.0,Female,no
3551,13.0,6635847,,216.0,Female,no
3552,13.0,6635847,,217.0,Female,no
3553,13.0,6635847,,218.0,Female,no
3554,13.0,6635847,,219.0,Female,no
3555,13.0,6635847,,220.0,Female,no
3556,13.0,6635847,,221.0,Female,no
3557,13.0,6635847,,222.0,Female,no
3558,13.0,6635847,,223.0,Female,no
3559,13.0,6635847,,224.0,Female,no
3560,13.0,6635847,,225.0,Female,no
3561,13.0,6635847,,226.0,Male,no
3562,13.0,6635847,,227.0,Male,no
3563,13.0,6635847,,228.0,Male,no
3564,13.0,6635847,,229.0,Male,no
3565,13.0,6635847,,230.0,Male,no
3566,13.0,6635847,,231.0,Female,no
3567,13.0,6635847,,232.0,Female,no
3568,13.0,6635847,,233.0,Male,no
3569,13.0,6635847,,234.0,Male,no
3570,13.0,6635847,,235.0,Male,no
3571,13.0,6635847,,236.0,Male,no
3572,13.0,6635847,,237.0,Male,no
3573,13.0,6635847,,238.0,Male,no
3574,13.0,6635847,,239.0,Male,no
3575,13.0,6635847,,240.0,Male,no
3576,13.0,6635847,,241.0,Male,no
3577,13.0,6635847,,242.0,Female,no
3578,13.0,6635847,,243.0,Male,no
3579,13.0,6635847,,244.0,Male,no
3580,13.0,6635847,,245.0,Male,no
3581,13.0,6635847,,246.0,Male,no
3582,13.0,6635847,,247.0,Female,no
3583,13.0,6635847,,248.0,Female,no
3584,13.0,6635847,,249.0,Male,no
3585,13.0,6635847,,250.0,Female,no
3586,13.0,6635847,,251.0,Male,no
3587,13.0,6635847,,252.0,Female,no
3588,13.0,6635847,,253.0,Male,no
3589,13.0,6635847,,254.0,Male,no
3590,13.0,6635847,,255.0,Male,no
3591,13.0,6635847,,256.0,Female,no
3592,13.0,6635847,,257.0,Male,no
3593,13.0,6635847,,258.0,Male,no
3594,13.0,6635847,,259.0,Female,no
3595,13.0,6635847,,260.0,Male,no
3596,13.0,6635847,,261.0,Male,no
3597,13.0,6635847,,262.0,Male,no
3598,13.0,6635847,,263.0,Female,no
3599,13.0,6635847,,264.0,Male,no
3600,13.0,6635847,,265.0,Male,no
3601,13.0,6635847,,266.0,Female,no
3602,13.0,6635847,,267.0,Male,no
3603,13.0,6635847,,268.0,Male,no
3604,13.0,6635847,,269.0,Male,no
3605,13.0,6635847,,270.0,Male,no
3606,13.0,6635847,,271.0,Female,no
3607,13.0,6635847,,272.0,Male,no
3608,13.0,6635847,,273.0,Female,no
3609,13.0,6635847,,274.0,Male,no
3610,13.0,6635847,,275.0,Male,yes
3611,13.0,6635847,,276.0,Female,yes
3612,13.0,6635847,,277.0,Male,yes
3613,13.0,6635847,,278.0,Female,yes
3614,14.0,2256880,,1.0,Female,no
3615,14.0,2256880,,2.0,Female,no
3616,14.0,2256880,,3.0,Female,no
3617,14.0,2256880,,4.0,Female,no
3618,14.0,2256880,,5.0,Female,no
3619,14.0,2256880,,6.0,Female,no
3620,14.0,2256880,,7.0,Female,no
3621,14.0,2256880,,8.0,Male,no
3622,14.0,2256880,,9.0,Male,no
3623,14.0,2256880,,10.0,Male,no
3624,14.0,2256880,,11.0,Male,no
3625,14.0,2256880,,12.0,Female,no
3626,14.0,2256880,,13.0,Female,no
3627,14.0,2256880,,14.0,Male,no
3628,14.0,2256880,,15.0,Female,no
3629,14.0,2256880,,16.0,Female,no
3630,14.0,2256880,,17.0,Female,no
3631,14.0,2256880,,18.0,Female,no
3632,14.0,2256880,,19.0,Female,no
3633,14.0,2256880,,20.0,Female,no
3634,14.0,2256880,,21.0,Female,no
3635,14.0,2256880,,22.0,Male,no
3636,14.0,2256880,,23.0,Female,no
3637,14.0,2256880,,24.0,Female,no
3638,14.0,2256880,,25.0,Male,no
3639,14.0,2256880,,26.0,Male,no
3640,14.0,2256880,,27.0,Male,no
3641,14.0,2256880,,28.0,Female,no
3642,14.0,2256880,,29.0,Male,no
3643,14.0,2256880,,30.0,Female,no
3644,14.0,2256880,,31.0,Male,no
3645,14.0,2256880,,32.0,Female,no
3646,14.0,2256880,,33.0,Male,no
3647,14.0,2256880,,34.0,Male,no
3648,14.0,2256880,,35.0,Male,no
3649,14.0,2256880,,36.0,Male,no
3650,14.0,2256880,,37.0,Female,no
3651,14.0,2256880,,38.0,Male,no
3652,14.0,2256880,,39.0,Male,no
3653,14.0,2256880,,40.0,Female,no
3654,14.0,2256880,,41.0,Female,no
3655,14.0,2256880,,42.0,Male,no
3656,14.0,2256880,,43.0,Female,no
3657,14.0,2256880,,44.0,Male,no
3658,14.0,2256880,,45.0,Male,no
3659,14.0,2256880,,46.0,Male,no
3660,14.0,2256880,,47.0,Male,no
3661,14.0,2256880,,48.0,Male,no
3662,14.0,2256880,,49.0,Female,no
3663,14.0,2256880,,50.0,Male,no
3664,14.0,2256880,,51.0,Female,no
3665,14.0,2256880,,52.0,Female,no
3666,14.0,2256880,,53.0,Male,no
3667,14.0,2256880,,54.0,Female,no
3668,14.0,2256880,,55.0,Female,no
3669,14.0,2256880,,56.0,Male,no
3670,14.0,2256880,,57.0,Male,no
3671,14.0,2256880,,58.0,Female,no
3672,14.0,2256880,,59.0,Female,no
3673,14.0,2256880,,60.0,Male,no
3674,14.0,2256880,,61.0,Female,no
3675,14.0,2256880,,62.0,Male,no
3676,14.0,2256880,,63.0,Male,no
3677,14.0,2256880,,64.0,Female,no
3678,14.0,2256880,,65.0,Female,no
3679,14.0,2256880,,66.0,Female,no
3680,14.0,2256880,,67.0,Female,no
3681,14.0,2256880,,68.0,Female,no
3682,14.0,2256880,,69.0,Male,no
3683,14.0,2256880,,70.0,Female,no
3684,14.0,2256880,,71.0,Female,no
3685,14.0,2256880,,72.0,Male,no
3686,14.0,2256880,,73.0,Female,no
3687,14.0,2256880,,74.0,Male,no
3688,14.0,2256880,,75.0,Male,no
3689,14.0,2256880,,76.0,Female,no
3690,14.0,2256880,,77.0,Male,no
3691,14.0,2256880,,78.0,Male,no
3692,14.0,2256880,,79.0,Male,no
3693,14.0,2256880,,80.0,Female,no
3694,14.0,2256880,,81.0,Female,no
3695,14.0,2256880,,82.0,Male,no
3696,14.0,2256880,,83.0,Female,no
3697,14.0,2256880,,84.0,Male,no
3698,14.0,2256880,,85.0,Female,no
3699,14.0,2256880,,86.0,Female,no
3700,14.0,2256880,,87.0,Female,no
3701,14.0,2256880,,88.0,Male,no
3702,14.0,2256880,,89.0,Male,no
3703,14.0,2256880,,90.0,Female,no
3704,14.0,2256880,,91.0,Female,no
3705,14.0,2256880,,92.0,Male,no
3706,14.0,2256880,,93.0,Female,no
3707,14.0,2256880,,94.0,Male,no
3708,14.0,2256880,,95.0,Female,no
3709,14.0,2256880,,96.0,Female,no
3710,14.0,2256880,,97.0,Male,no
3711,14.0,2256880,,98.0,Male,no
3712,14.0,2256880,,99.0,Male,no
3713,14.0,2256880,,100.0,Female,no
3714,14.0,2256880,,101.0,Female,no
3715,14.0,2256880,,102.0,Female,no
3716,14.0,2256880,,103.0,Male,no
3717,14.0,2256880,,104.0,Female,no
3718,14.0,2256880,,105.0,Male,no
3719,14.0,2256880,,106.0,Female,no
3720,14.0,2256880,,107.0,Male,no
3721,14.0,2256880,,108.0,Male,no
3722,14.0,2256880,,109.0,Male,no
3723,14.0,2256880,,110.0,Female,no
3724,14.0,2256880,,111.0,Female,no
3725,14.0,2256880,,112.0,Male,no
3726,14.0,2256880,,113.0,Female,no
3727,14.0,2256880,,114.0,Male,no
3728,14.0,2256880,,115.0,Female,no
3729,14.0,2256880,,116.0,Female,no
3730,14.0,2256880,,117.0,Female,no
3731,14.0,2256880,,118.0,Female,no
3732,14.0,2256880,,119.0,Female,no
3733,14.0,2256880,,120.0,Male,no
3734,14.0,2256880,,121.0,Male,no
3735,14.0,2256880,,122.0,Male,no
3736,14.0,2256880,,123.0,Male,no
3737,14.0,2256880,,124.0,Male,no
3738,14.0,2256880,,125.0,Female,no
3739,14.0,2256880,,126.0,Male,no
3740,14.0,2256880,,127.0,Female,no
3741,14.0,2256880,,128.0,Male,no
3742,14.0,2256880,,129.0,Female,no
3743,14.0,2256880,,130.0,Male,no
3744,14.0,2256880,,131.0,Female,no
3745,14.0,2256880,,132.0,Female,no
3746,14.0,2256880,,133.0,Male,no
3747,14.0,2256880,,134.0,Female,no
3748,14.0,2256880,,135.0,Female,no
3749,14.0,2256880,,136.0,Male,no
3750,14.0,2256880,,137.0,Male,no
3751,14.0,2256880,,138.0,Female,no
3752,14.0,2256880,,139.0,Male,no
3753,14.0,2256880,,140.0,Female,no
3754,14.0,2256880,,141.0,Female,no
3755,14.0,2256880,,142.0,Female,no
3756,14.0,2256880,,143.0,Female,no
3757,14.0,2256880,,144.0,Male,no
3758,14.0,2256880,,145.0,Male,no
3759,14.0,2256880,,146.0,Male,no
3760,14.0,2256880,,147.0,Male,no
3761,14.0,2256880,,148.0,Male,no
3762,14.0,2256880,,149.0,Female,no
3763,14.0,2256880,,150.0,Male,no
